  locus,   size,  type,      raw,      pM,     pKM,"	gene", product,,,,,,,,,,,,,,,,,,,,
PROKKA_06234,4, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_06234,363, sense,3,0.55,1.51,"	n/a","  ""ribonucleotide reductase subunit alpha""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_06234,363, antis,0,0,0,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_06235,279, igtop,1,0.18,0.66,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_06235,279, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_06235,1305, sense,10,1.83,1.4,"	n/a","  ""putative citrate transporter""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_06235,1305, antis,11,2.01,1.54,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_06236,20, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_06236,20, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_06236,765, sense,1,0.18,0.24,"	n/a","  ""putative membrane protein TerC""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_06236,765, antis,5,0.92,1.2,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_06237,5, igtop,0,0,0,,,,,,,"	prfA_3",0,0,0,,"	prfA_3",,,,,"	prfA_3",,,,,
PROKKA_06237,5, igbot,0,0,0,,,,,,,0,"	prfA_3",0,0,,,"	prfA_3",,,,"	prfA_3",,,,,
PROKKA_06237,615, sense,2,0.37,0.6,"	prfA_3"," ""peptide chain release factor 1""",,,,,0,0,"	prfA_3",0,,,,"	prfA_3",,,"	prfA_3",,,,,
PROKKA_06237,615, antis,1,0.18,0.3,,,,,,,0,0,0,"	prfA_3",,,,,"	prfA_3",,"	prfA_3",,,,,
PROKKA_06238,4, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_06238,4, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_06238,1140, sense,19,3.48,3.05,"	n/a","  ""RtcB family protein""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_06238,1140, antis,0,0,0,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_06239,367, igtop,4,0.73,2,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_06239,367, igbot,1905,348.89,950.66,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_06239,795, sense,92,16.85,21.19,"	n/a","  ""amino acid abc transporter substrate-binding paat family protein""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_06239,795, antis,1,0.18,0.23,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_06240,359, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_06240,359, igbot,1,0.18,0.51,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_06240,1749, sense,13,2.38,1.36,"	n/a","  ""putative Na+/Pi symporter""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_06240,1749, antis,14,2.56,1.47,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_06241,68, igtop,2,0.37,5.39,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_06241,68, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_06241,1374, sense,40,7.33,5.33,"	n/a","  ""putative metalloprotease""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_06241,1374, antis,2,0.37,0.27,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_06242,5, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_06242,5, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_06242,561, sense,5,0.92,1.63,"	n/a","  ""putative acetyltransferase""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_06242,561, antis,8,1.47,2.61,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_06243,142, igtop,1,0.18,1.29,,,,,,,"	citA_4",0,0,0,,"	citA_4",,,,,"	citA_4",,,,,
PROKKA_06243,142, igbot,0,0,0,,,,,,,0,"	citA_4",0,0,,,"	citA_4",,,,"	citA_4",,,,,
PROKKA_06243,1290, sense,4,0.73,0.57,"	citA_4"," ""citrate transporter""",,,,,0,0,"	citA_4",0,,,,"	citA_4",,,"	citA_4",,,,,
PROKKA_06243,1290, antis,9,1.65,1.28,,,,,,,0,0,0,"	citA_4",,,,,"	citA_4",,"	citA_4",,,,,
PROKKA_06244,373, igtop,15,2.75,7.37,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_06244,373, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_06244,1041, sense,33,6.04,5.81,"	n/a","  ""membrane protein""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_06244,1041, antis,26,4.76,4.57,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_06245,18, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_06245,18, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_06245,1230, sense,57,10.44,8.49,"	n/a","  ""putative spore maturation protein""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_06245,1230, antis,2,0.37,0.3,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_06246,104, igtop,0,0,0,,,,,,,"	gltP",0,0,0,,"	gltP",,,,,"	gltP",,,,,
PROKKA_06246,104, igbot,0,0,0,,,,,,,0,"	gltP",0,0,,,"	gltP",,,,"	gltP",,,,,
PROKKA_06246,1335, sense,613,112.27,84.1,"	gltP"," ""proton-glutamate symporter""",,,,,0,0,"	gltP",0,,,,"	gltP",,,"	gltP",,,,,
PROKKA_06246,1335, antis,24,4.4,3.29,,,,,,,0,0,0,"	gltP",,,,,"	gltP",,"	gltP",,,,,
PROKKA_06247,712, igtop,4,0.73,1.03,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_06247,712, igbot,43,7.88,11.06,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_06247,468, sense,42,7.69,16.44,"	n/a","  ""lysozyme inhibitor""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_06247,468, antis,1,0.18,0.39,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_06248,21, igtop,1,0.18,8.72,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_06248,21, igbot,5,0.92,43.61,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_06248,162, sense,18,3.3,20.35,"	n/a","  ""Small integral membrane protein""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_06248,162, antis,1,0.18,1.13,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_06249,474, igtop,281,51.46,108.57,,,,,,,"	algB",0,0,0,,"	algB",,,,,"	algB",,,,,
PROKKA_06249,474, igbot,35,6.41,13.52,,,,,,,0,"	algB",0,0,,,"	algB",,,,"	algB",,,,,
PROKKA_06249,1350, sense,61,11.17,8.28,"	algB"," ""two-component response regulator AlgB""",,,,,0,0,"	algB",0,,,,"	algB",,,"	algB",,,,,
PROKKA_06249,1350, antis,0,0,0,,,,,,,0,0,0,"	algB",,,,,"	algB",,"	algB",,,,,
PROKKA_06250,4, igtop,0,0,0,,,,,,,"	kinB_2",0,0,0,,"	kinB_2",,,,,"	kinB_2",,,,,
PROKKA_06250,4, igbot,0,0,0,,,,,,,0,"	kinB_2",0,0,,,"	kinB_2",,,,"	kinB_2",,,,,
PROKKA_06250,1098, sense,31,5.68,5.17,"	kinB_2"," ""KinB""",,,,,0,0,"	kinB_2",0,,,,"	kinB_2",,,"	kinB_2",,,,,
PROKKA_06250,1098, antis,6,1.1,1,,,,,,,0,0,0,"	kinB_2",,,,,"	kinB_2",,"	kinB_2",,,,,
PROKKA_06251,22, igtop,0,0,0,,,,,,,"	kinB_3",0,0,0,,"	kinB_3",,,,,"	kinB_3",,,,,
PROKKA_06251,22, igbot,0,0,0,,,,,,,0,"	kinB_3",0,0,,,"	kinB_3",,,,"	kinB_3",,,,,
PROKKA_06251,711, sense,32,5.86,8.24,"	kinB_3"," ""KinB""",,,,,0,0,"	kinB_3",0,,,,"	kinB_3",,,"	kinB_3",,,,,
PROKKA_06251,711, antis,5,0.92,1.29,,,,,,,0,0,0,"	kinB_3",,,,,"	kinB_3",,"	kinB_3",,,,,
PROKKA_06252,34, igtop,0,0,0,,,,,,,"	ampDh2",0,0,0,,"	ampDh2",,,,,"	ampDh2",,,,,
PROKKA_06252,34, igbot,0,0,0,,,,,,,0,"	ampDh2",0,0,,,"	ampDh2",,,,"	ampDh2",,,,,
PROKKA_06252,780, sense,46,8.42,10.8,"	ampDh2"," ""AmpDh2""",,,,,0,0,"	ampDh2",0,,,,"	ampDh2",,,"	ampDh2",,,,,
PROKKA_06252,780, antis,11,2.01,2.58,,,,,,,0,0,0,"	ampDh2",,,,,"	ampDh2",,"	ampDh2",,,,,
PROKKA_06253,29, igtop,1,0.18,6.32,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_06253,29, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_06253,594, sense,8,1.47,2.47,"	n/a","  ""putative antibiotic transporter""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_06253,594, antis,1,0.18,0.31,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_06254,117, igtop,0,0,0,,,,,,,"	siaD_6",0,0,0,,"	siaD_6",,,,,"	siaD_6",,,,,
PROKKA_06254,117, igbot,1,0.18,1.57,,,,,,,0,"	siaD_6",0,0,,,"	siaD_6",,,,"	siaD_6",,,,,
PROKKA_06254,2016, sense,91,16.67,8.27,"	siaD_6"," ""SiaD""",,,,,0,0,"	siaD_6",0,,,,"	siaD_6",,,"	siaD_6",,,,,
PROKKA_06254,2016, antis,1,0.18,0.09,,,,,,,0,0,0,"	siaD_6",,,,,"	siaD_6",,"	siaD_6",,,,,
PROKKA_06255,4, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_06255,4, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_06255,879, sense,323,59.16,67.3,"	n/a","  ""putative hydrolase""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_06255,879, antis,1,0.18,0.21,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_06256,15, igtop,0,0,0,,,,,,,"	dsbA",0,0,0,,"	dsbA",,,,,"	dsbA",,,,,
PROKKA_06256,15, igbot,4,0.73,48.84,,,,,,,0,"	dsbA",0,0,,,"	dsbA",,,,"	dsbA",,,,,
PROKKA_06256,636, sense,1044,191.2,300.64,"	dsbA"," ""thiol:disulfide interchange protein DsbA""",,,,,0,0,"	dsbA",0,,,,"	dsbA",,,"	dsbA",,,,,
PROKKA_06256,636, antis,4,0.73,1.15,,,,,,,0,0,0,"	dsbA",,,,,"	dsbA",,"	dsbA",,,,,
PROKKA_06257,167, igtop,4,0.73,4.39,,,,,,,"	cc4_2",0,0,0,,"	cc4_2",,,,,"	cc4_2",,,,,
PROKKA_06257,167, igbot,9,1.65,9.87,,,,,,,0,"	cc4_2",0,0,,,"	cc4_2",,,,"	cc4_2",,,,,
PROKKA_06257,606, sense,624,114.28,188.59,"	cc4_2"," ""cytochrome c4 precursor""",,,,,0,0,"	cc4_2",0,,,,"	cc4_2",,,"	cc4_2",,,,,
PROKKA_06257,606, antis,4,0.73,1.21,,,,,,,0,0,0,"	cc4_2",,,,,"	cc4_2",,"	cc4_2",,,,,
PROKKA_06258,45, igtop,0,0,0,,,,,,,"	cycB_3",0,0,0,,"	cycB_3",,,,,"	cycB_3",,,,,
PROKKA_06258,45, igbot,61,11.17,248.27,,,,,,,0,"	cycB_3",0,0,,,"	cycB_3",,,,"	cycB_3",,,,,
PROKKA_06258,294, sense,401,73.44,249.8,"	cycB_3"," ""cytochrome c5""",,,,,0,0,"	cycB_3",0,,,,"	cycB_3",,,"	cycB_3",,,,,
PROKKA_06258,294, antis,10,1.83,6.23,,,,,,,0,0,0,"	cycB_3",,,,,"	cycB_3",,"	cycB_3",,,,,
PROKKA_06259,183, igtop,41,7.51,41.03,,,,,,,"	engB",0,0,0,,"	engB",,,,,"	engB",,,,,
PROKKA_06259,183, igbot,24,4.4,24.02,,,,,,,0,"	engB",0,0,,,"	engB",,,,"	engB",,,,,
PROKKA_06259,648, sense,94,17.22,26.57,"	engB"," ""ribosome biogenesis GTP-binding protein YsxC""",,,,,0,0,"	engB",0,,,,"	engB",,,"	engB",,,,,
PROKKA_06259,648, antis,13,2.38,3.67,,,,,,,0,0,0,"	engB",,,,,"	engB",,"	engB",,,,,
PROKKA_06260,1, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_06260,1, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_06260,116, sense,11,2.01,17.37,"	n/a","  ""Pseudomon-1""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_06260,116, antis,20,3.66,31.58,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_06261,146, igtop,5,0.92,6.27,,,,,,,"	polA",0,0,0,,"	polA",,,,,"	polA",,,,,
PROKKA_06261,146, igbot,46,8.42,57.7,,,,,,,0,"	polA",0,0,,,"	polA",,,,"	polA",,,,,
PROKKA_06261,2742, sense,324,59.34,21.64,"	polA"," ""DNA polymerase I""",,,,,0,0,"	polA",0,,,,"	polA",,,"	polA",,,,,
PROKKA_06261,2742, antis,10,1.83,0.67,,,,,,,0,0,0,"	polA",,,,,"	polA",,"	polA",,,,,
PROKKA_06262,77, igtop,106,19.41,252.12,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_06262,77, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_06262,291, sense,157,28.75,98.81,"	n/a","  ""hypothetical protein""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_06262,291, antis,0,0,0,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_06263,33, igtop,8,1.47,44.4,,,,,,,"	thrB",0,0,0,,"	thrB",,,,,"	thrB",,,,,
PROKKA_06263,33, igbot,0,0,0,,,,,,,0,"	thrB",0,0,,,"	thrB",,,,"	thrB",,,,,
PROKKA_06263,951, sense,33,6.04,6.36,"	thrB"," ""homoserine kinase""",,,,,0,0,"	thrB",0,,,,"	thrB",,,"	thrB",,,,,
PROKKA_06263,951, antis,31,5.68,5.97,,,,,,,0,0,0,"	thrB",,,,,"	thrB",,"	thrB",,,,,
PROKKA_06264,288, igtop,3,0.55,1.91,,,,,,,"	nrdJb",0,0,0,,"	nrdJb",,,,,"	nrdJb",,,,,
PROKKA_06264,288, igbot,13,2.38,8.27,,,,,,,0,"	nrdJb",0,0,,,"	nrdJb",,,,"	nrdJb",,,,,
PROKKA_06264,690, sense,66,12.09,17.52,"	nrdJb"," ""class II (cobalamin-dependent) ribonucleotide-diphosphate reductase subunit"," NrdJb""",,,,0,0,"	nrdJb",0,,,,"	nrdJb",,,"	nrdJb",,,,,
PROKKA_06264,690, antis,7,1.28,1.86,,,,,,,0,0,0,"	nrdJb",,,,,"	nrdJb",,"	nrdJb",,,,,
PROKKA_06265,16, igtop,0,0,0,,,,,,,"	nrdJa",0,0,0,,"	nrdJa",,,,,"	nrdJa",,,,,
PROKKA_06265,16, igbot,3,0.55,34.34,,,,,,,0,"	nrdJa",0,0,,,"	nrdJa",,,,"	nrdJa",,,,,
PROKKA_06265,2205, sense,343,62.82,28.49,"	nrdJa"," ""class II (cobalamin-dependent) ribonucleotide-diphosphate reductase subunit"," NrdJa""",,,,0,0,"	nrdJa",0,,,,"	nrdJa",,,"	nrdJa",,,,,
PROKKA_06265,2205, antis,15,2.75,1.25,,,,,,,0,0,0,"	nrdJa",,,,,"	nrdJa",,"	nrdJa",,,,,
PROKKA_06266,109, igtop,2,0.37,3.36,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_06266,109, igbot,157,28.75,263.8,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_06266,924, sense,84,15.38,16.65,"	n/a","  ""putative adhesin""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_06266,924, antis,2,0.37,0.4,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_06267,69, igtop,1,0.18,2.65,,,,,,,"	np20",0,0,0,,"	np20",,,,,"	np20",,,,,
PROKKA_06267,69, igbot,0,0,0,,,,,,,0,"	np20",0,0,,,"	np20",,,,"	np20",,,,,
PROKKA_06267,504, sense,69,12.64,25.07,"	np20"," ""transcriptional regulator np20""",,,,,0,0,"	np20",0,,,,"	np20",,,"	np20",,,,,
PROKKA_06267,504, antis,3,0.55,1.09,,,,,,,0,0,0,"	np20",,,,,"	np20",,"	np20",,,,,
PROKKA_06268,1, igtop,0,0,0,,,,,,,"	znuC_5",0,0,0,,"	znuC_5",,,,,"	znuC_5",,,,,
PROKKA_06268,1, igbot,0,0,0,,,,,,,0,"	znuC_5",0,0,,,"	znuC_5",,,,"	znuC_5",,,,,
PROKKA_06268,810, sense,14,2.56,3.17,"	znuC_5"," ""zinc transport protein ZnuC""",,,,,0,0,"	znuC_5",0,,,,"	znuC_5",,,"	znuC_5",,,,,
PROKKA_06268,810, antis,5,0.92,1.13,,,,,,,0,0,0,"	znuC_5",,,,,"	znuC_5",,"	znuC_5",,,,,
PROKKA_06269,8, igtop,0,0,0,,,,,,,"	znuB_2",0,0,0,,"	znuB_2",,,,,"	znuB_2",,,,,
PROKKA_06269,8, igbot,0,0,0,,,,,,,0,"	znuB_2",0,0,,,"	znuB_2",,,,"	znuB_2",,,,,
PROKKA_06269,789, sense,80,14.65,18.57,"	znuB_2"," ""permease of ABC zinc transporter ZnuB""",,,,,0,0,"	znuB_2",0,,,,"	znuB_2",,,"	znuB_2",,,,,
PROKKA_06269,789, antis,7,1.28,1.62,,,,,,,0,0,0,"	znuB_2",,,,,"	znuB_2",,"	znuB_2",,,,,
PROKKA_06270,38, igtop,11,2.01,53.02,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_06270,38, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_06270,792, sense,236,43.22,54.57,"	n/a","  ""putative lipoprotein""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_06270,792, antis,9,1.65,2.08,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_06271,206, igtop,90,16.48,80.02,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_06271,206, igbot,2,0.37,1.78,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_06271,1008, sense,72,13.19,13.08,"	n/a","  ""amino acid ABC transporter ATP binding protein""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_06271,1008, antis,2,0.37,0.36,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_06272,1, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_06272,1, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_06272,678, sense,250,45.79,67.53,"	n/a","  ""D-methionine ABC transporter membrane protein""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_06272,678, antis,3,0.55,0.81,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_06273,76, igtop,100,18.31,240.98,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_06273,76, igbot,1,0.18,2.41,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_06273,783, sense,841,154.03,196.71,"	n/a","  ""putative TonB-dependent receptor""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_06273,783, antis,0,0,0,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_06274,202, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_06274,202, igbot,3,0.55,2.72,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_06274,858, sense,0,0,0,"	n/a","  ""putative transcriptional regulator""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_06274,858, antis,0,0,0,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_06275,4, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_06275,4, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_06275,654, sense,20,3.66,5.6,"	n/a","  ""putative amidase""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_06275,654, antis,0,0,0,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_06276,4, igtop,0,0,0,,,,,,,"	pauA7",0,0,0,,"	pauA7",,,,,"	pauA7",,,,,
PROKKA_06276,4, igbot,0,0,0,,,,,,,0,"	pauA7",0,0,,,"	pauA7",,,,"	pauA7",,,,,
PROKKA_06276,1332, sense,9,1.65,1.24,"	pauA7"," ""hypothetical protein""",,,,,0,0,"	pauA7",0,,,,"	pauA7",,,"	pauA7",,,,,
PROKKA_06276,1332, antis,1,0.18,0.14,,,,,,,0,0,0,"	pauA7",,,,,"	pauA7",,"	pauA7",,,,,
PROKKA_06277,17, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_06277,17, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_06277,753, sense,13,2.38,3.16,"	n/a","  ""putative N-formylglutamate amidohydrolase""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_06277,753, antis,3,0.55,0.73,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_06278,101, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_06278,101, igbot,1,0.18,1.81,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_06278,1350, sense,7,1.28,0.95,"	n/a","  ""Amino acid permease""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_06278,1350, antis,21,3.85,2.85,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_06279,18, igtop,0,0,0,,,,,,,"	mifR_2",0,0,0,,"	mifR_2",,,,,"	mifR_2",,,,,
PROKKA_06279,18, igbot,1,0.18,10.17,,,,,,,0,"	mifR_2",0,0,,,"	mifR_2",,,,"	mifR_2",,,,,
PROKKA_06279,1344, sense,119,21.79,16.22,"	mifR_2"," ""MifR""",,,,,0,0,"	mifR_2",0,,,,"	mifR_2",,,"	mifR_2",,,,,
PROKKA_06279,1344, antis,0,0,0,,,,,,,0,0,0,"	mifR_2",,,,,"	mifR_2",,"	mifR_2",,,,,
PROKKA_06280,1126, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_06280,1126, igbot,28,5.13,4.55,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_06280,95, sense,0,0,0,"	n/a","  ""tRNA-Ala""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_06280,95, antis,3,0.55,5.78,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_06281,623, igtop,2,0.37,0.59,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_06281,623, igbot,7,1.28,2.06,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_06281,879, sense,23,4.21,4.79,"	n/a","  ""putative hydrolase""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_06281,879, antis,1,0.18,0.21,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_06282,70, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_06282,70, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_06282,789, sense,23,4.21,5.34,"	n/a","  ""putative beta-lactamase""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_06282,789, antis,9,1.65,2.09,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_06283,12, igtop,0,0,0,,,,,,,"	n/a",0,0,0,,"	n/a",,,,,"	n/a",,,,,
PROKKA_06283,12, igbot,0,0,0,,,,,,,0,"	n/a",0,0,,,"	n/a",,,,"	n/a",,,,,
PROKKA_06283,501, sense,29,5.31,10.6,"	n/a","  ""hypothetical protein""",,,,,0,0,"	n/a",0,,,,"	n/a",,,"	n/a",,,,,
PROKKA_06283,501, antis,0,0,0,,,,,,,0,0,0,"	n/a",,,,,"	n/a",,"	n/a",,,,,
PROKKA_06284,32, igtop,94,17.22,537.99,,,,,,,"	pdxY",0,0,0,,"	pdxY",,,,,"	pdxY",,,,,
